Method,cookie,lenght,content,classification,url_params,url
POST,256A75960E00A5D206A15709C2E1EBAE,273,modo=registro&login=kovacs&password=4u9_l5o&nombre=Salustio&apellidos=Orus+Pati%F1o&email=gillespie%40deuxmanagement.web&dni=78901606Z&direccion=Gregoria+Hernandez+67%2C+13G&ciudad=Ba%F1os+de+Ebro%2FMa%F1ueta&cp=08739&provincia=Guadalajara&ntc=8702699962501028&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,EC506E98FD5CDE0F2A3BA977CCB64519,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
GET,554F1E08E74C4396055F3A421B961FE7,0,,0,,/tienda1/global/creditos.jsp
GET,5F7010BBD15E127477C69AE99C7ED64C,0,,0,,/tienda1/global/menum.jsp
GET,1965ADB71CC05716824CF5BB119E5A7B,0,,0,,/tienda1/global/titulo.jsp
GET,7D758CF721B9626B2DBFFC4C1C0965F9,0,,0,,/tienda1/global/estilos.css
GET,0B5126F30C152F51676767F24309D238,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,48232FA2C46AE3778B9AFE859B494D21,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,5503E9A02681D69248CEE86728E5CC81,0,,0,,/tienda1/miembros/index.jsp
GET,D353C47F7E292B9080F5AC6AD8AD1729,0,,0,modo=registro&login=kwang-ch&password=desyerbadora&nombre=Nahir&apellidos=Monrrabal&email=kollmannsberger%40921.in&dni=80396628J&direccion=Calle+Nicolas+Funes+116+&ciudad=Pera%2C+La&cp=15142&provincia=Madrid&ntc=2532457145340118&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=kwang-ch&password=desyerbadora&nombre=Nahir&apellidos=Monrrabal&email=kollmannsberger%40921.in&dni=80396628J&direccion=Calle+Nicolas+Funes+116+&ciudad=Pera%2C+La&cp=15142&provincia=Madrid&ntc=2532457145340118&B1=Registrar
POST,2F70BC53FCE260B3FE766CA7382AE4AC,241,modo=registro&login=kwang-ch&password=desyerbadora&nombre=Nahir&apellidos=Monrrabal&email=kollmannsberger%40921.in&dni=80396628J&direccion=Calle+Nicolas+Funes+116+&ciudad=Pera%2C+La&cp=15142&provincia=Madrid&ntc=2532457145340118&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,2A43219B9D33C8CAE071427A1DBC5BDC,0,,0,,/tienda1/miembros/fotos.jsp
GET,B902C3F78D06B7D00996880A91A58DD5,0,,0,,/tienda1/miembros/salir.jsp
GET,4AA982AD604856F162B6A1E12BBEA4EA,0,,0,,/tienda1/imagenes/2.gif
GET,5F34592865A91455B2F52BF0D7E545FA,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,A05DBDC0DF419C98BD5F0ABC16003C68,0,,0,,/tienda1/imagenes/logo.gif
GET,9289688578C4B5A3D7504ACDB7AC3E10,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,A03828FB5D75F91A990EE2B3265838F9,0,,0,modo=entrar&login=salhany0&pwd=88l2f1r9&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=salhany0&pwd=88l2f1r9&remember=on&B1=Entrar
GET,64092F39DDB969A58E8030F84BAED93A,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
GET,B3B51E31116EFCC867FB36984A479EC1,0,,0,,/tienda1/publico/carrito.jsp
GET,1DEDD30CE7D66A8FA8DC7806F0E092F3,0,,0,modo=insertar&precio=1096&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=1096&B1=Confirmar
POST,207B64573F465C7A76146073982CF74D,38,modo=insertar&precio=1096&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
POST,B37CED40823095B64B8F06B596E4DC09,247,modo=registro&login=gretal3&password=carbunclo&nombre=Cruz&apellidos=Chilel&email=braschi_courtneidge%40djbroadcast.an&dni=00660335M&direccion=Carretera+Industrial+149%2C+&ciudad=Sojuela&cp=04869&provincia=Navarra&ntc=4431931876895268&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,F98FF0ABF54222182E8DFD0521F9D74B,0,,0,,/tienda1/global/creditos.jsp
GET,D6B405F25950C55114362F69435F3167,0,,0,,/tienda1/global/menum.jsp
GET,198807DB457A516E4E7A2F1233609A21,0,,0,,/tienda1/global/titulo.jsp
GET,66A56646FF381E1C4F5F8283E1CC2854,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,752827C40FC82C7624E7757A4FD8FA18,0,,0,modo=registro&login=jasper&password=lebRILLo&nombre=Vivaldo&apellidos=Geli+Febo&email=tchjan-lian.quadflieg%40comerciosdeaspe.se&dni=85510378N&direccion=Av.+Pablo+Iglesias+106%2C+&ciudad=Almog%EDa&cp=31560&provincia=Badajoz&ntc=7509082311963954&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=jasper&password=lebRILLo&nombre=Vivaldo&apellidos=Geli+Febo&email=tchjan-lian.quadflieg%40comerciosdeaspe.se&dni=85510378N&direccion=Av.+Pablo+Iglesias+106%2C+&ciudad=Almog%EDa&cp=31560&provincia=Badajoz&ntc=7509082311963954&B1=Registrar
POST,6413A0A610DC1457D4FE8E65ACD4D506,257,modo=registro&login=jasper&password=lebRILLo&nombre=Vivaldo&apellidos=Geli+Febo&email=tchjan-lian.quadflieg%40comerciosdeaspe.se&dni=85510378N&direccion=Av.+Pablo+Iglesias+106%2C+&ciudad=Almog%EDa&cp=31560&provincia=Badajoz&ntc=7509082311963954&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,A89A74A7FFC940176851E1639F4F741B,0,,0,,/tienda1/miembros/fotos.jsp
GET,70E1E85A6B54B4989D3BC16472EB1EFF,0,,0,,/tienda1/miembros/salir.jsp
GET,CDA77D0B6D32CE267D8DD5B7DD686707,0,,0,,/tienda1/imagenes/3.gif
GET,8A34701A3E360E06E8F79F8B804A7A54,0,,0,,/tienda1/imagenes/logo.gif
GET,9E6DE0DB73B05E3EEAB219B665392542,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,1C64194F6FFA7BF5A29CFF260D7E3C48,0,,0,,/tienda1/index.jsp
GET,F20993ED41A1B95E973077F2598CEAE6,0,,0,modo=entrar&login=lescot&pwd=jengibre&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=lescot&pwd=jengibre&remember=off&B1=Entrar
POST,7292C269BEBEB811FEEBD3BF50EC5565,60,modo=entrar&login=lescot&pwd=jengibre&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,02DA4E75A174C62BEBE83A32EF80BEDA,0,,0,id=2,/tienda1/publico/caracteristicas.jsp?id=2
GET,E074E076E52690ECA9FFADACF62F220D,0,,0,,/tienda1/publico/carrito.jsp
GET,40C25044030F74DED1785D029BB442EA,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,7DA8EED18D28AF14BA675B138E9BF175,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,D6C79B517B565695D5E6BB37D94C3D6D,0,,0,,/tienda1/publico/miembros.jsp
GET,C7FCE55B9EDB857968E4B1A80F10E6E5,0,,0,modo=insertar&precio=4557&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=4557&B1=Confirmar
GET,C52369C74C35F4C227E3AF4F5773FCD2,0,,0,,/tienda1/publico/productos.jsp
POST,CC6A31F6286C0142186A7B6C75E005F2,264,modo=registro&login=tarik&password=sobrecogimiento&nombre=Crisp%EDn&apellidos=Pardinas+Odrem%E1n&email=mcrae-broccolino%40lodgemadrid.pk&dni=85009456F&direccion=Agullana+65%2C+13%3FC&ciudad=Arrigorriaga&cp=23215&provincia=Valencia&ntc=6735120174672255&B1=Registrar,0,,/tienda1/publico/registro.jsp
POST,96196FA23D6058524B3AADB19AC6A8B6,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,B5075E4166128B05CBC2C0F6E97465ED,0,,0,,/tienda1/global/creditos.jsp
GET,5D705C532F61AB1A8889101687B9C79B,0,,0,,/tienda1/global/menum.jsp
GET,B06FFAE26D8E50F20609BBE27E711075,0,,0,,/tienda1/global/titulo.jsp
GET,2368E1E33AC6540BB0EF9C8654FE1244,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,B4CF0CC2B3C477DFD1A555BEB1AA899B,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,EEC33A6ABB95BE86FE68BA51D3C007B5,0,,0,,/tienda1/miembros/index.jsp
GET,991CDE68EF943060B05F00604DE40E2B,0,,0,modo=registro&login=sabanaya4&password=RECo%2BvEro&nombre=Indamira&apellidos=Dom%E8nech+Mila&email=thorne-smith%40sandrasummer.fm&dni=45478096N&direccion=Pla%E7a+Pau+Picasso%2C+88%2C+&ciudad=Marchena&cp=37724&provincia=Burgos&ntc=8486012682683585&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=sabanaya4&password=RECo%2BvEro&nombre=Indamira&apellidos=Dom%E8nech+Mila&email=thorne-smith%40sandrasummer.fm&dni=45478096N&direccion=Pla%E7a+Pau+Picasso%2C+88%2C+&ciudad=Marchena&cp=37724&provincia=Burgos&ntc=8486012682683585&B1=Registrar
GET,201489B29360BB76867C761533257372,0,,0,,/tienda1/miembros/fotos.jsp
GET,D2546C01F1E80F6B0990884303A97F5C,0,,0,,/tienda1/miembros/salir.jsp
GET,B8F99E373691AD8A823892A7E09C63F8,0,,0,,/tienda1/imagenes/3.gif
GET,3ED71092DC8CD83D218B6FEDE8FF999D,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,3BE1D446AE1036B9098F26A092B68D2F,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,77D197FDF87F65D1C5C96C6C7925D250,0,,0,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=61&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=61&B1=A%F1adir+al+carrito
GET,D2E6DF0365A3A2A27F80E6E2D1BA0551,0,,0,modo=entrar&login=ebony&pwd=manferidor&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=ebony&pwd=manferidor&remember=off&B1=Entrar
POST,C27EBF2B7F1FA379F8874D7F64016BCA,61,modo=entrar&login=ebony&pwd=manferidor&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
POST,9E7C3670C4A60737EDFA65F39C9EA986,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,93FBB7DC0822DA5D5A36064CAAA538B8,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,6CF61BD05BDD879A8CA2957669D91E11,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,20DDD9B84304F5B6075497731CA50AF8,0,,0,,/tienda1/publico/miembros.jsp
GET,87A3A92BD7CD8F4E30FBC9562880507F,0,,0,modo=insertar&precio=1596&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=1596&B1=Confirmar
POST,9E8D63E6C2FAF4F422452927B297B56D,38,modo=insertar&precio=1596&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,3464657322A881C6E9318505C32919D5,0,,0,,/tienda1/publico/productos.jsp
GET,B165C2F055FE247BF82495FB2181AAAD,0,,0,modo=registro&login=vadi&password=Calif%F3rnico&nombre=Jerusal%E9n&apellidos=Gering&email=dantas.pellegrim4%40nanotecnologo.kr&dni=73502486Y&direccion=Escuelas+148%2C+&ciudad=Villarejo+del+Valle&cp=05412&provincia=Zamora&ntc=2774742421964079&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=vadi&password=Calif%F3rnico&nombre=Jerusal%E9n&apellidos=Gering&email=dantas.pellegrim4%40nanotecnologo.kr&dni=73502486Y&direccion=Escuelas+148%2C+&ciudad=Villarejo+del+Valle&cp=05412&provincia=Zamora&ntc=2774742421964079&B1=Registrar
POST,69CC06B3127E4C4C618CAD1FB3629B22,254,modo=registro&login=vadi&password=Calif%F3rnico&nombre=Jerusal%E9n&apellidos=Gering&email=dantas.pellegrim4%40nanotecnologo.kr&dni=73502486Y&direccion=Escuelas+148%2C+&ciudad=Villarejo+del+Valle&cp=05412&provincia=Zamora&ntc=2774742421964079&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,AD8D410292624415E3A826DFEA617915,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,6F7637ABF2C9CC6C16571C8791A5CFF0,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,CFA0A948DD682172AF33A255C529C697,0,,0,,/tienda1/global/creditos.jsp
GET,1C8E9B6C52574E1F2E3607CD16710C6A,0,,0,,/tienda1/global/menum.jsp
GET,B5D28C9EE89F81B7924C0F14FD175A33,0,,0,,/tienda1/global/titulo.jsp
GET,CFE21FD7F67FE9FD534A53676073C289,0,,0,,/tienda1/global/estilos.css
GET,F11156FD53F3603C2F1FD4F8C3F04746,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,389CC12529C16A73DA9DA9DB2DE624F8,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,896AE1332C63AC87A26819F5EB56DDB7,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,8F5CE81E409F6CFC1FCB7E54D9152566,0,,0,,/tienda1/miembros/index.jsp
GET,DA87845600D1DEFD79985D01DC275620,0,,0,modo=registro&login=door&password=-pantufla&nombre=Godofredo&apellidos=Ostapovich+Furnari&email=marlow%40botilleria.com.ec&dni=03291016S&direccion=Calle+Petunias+34+1-E&ciudad=Boada&cp=12480&provincia=Zamora&ntc=4231744159905009&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=door&password=-pantufla&nombre=Godofredo&apellidos=Ostapovich+Furnari&email=marlow%40botilleria.com.ec&dni=03291016S&direccion=Calle+Petunias+34+1-E&ciudad=Boada&cp=12480&provincia=Zamora&ntc=4231744159905009&B1=Registrar
POST,9B62199413350BAA968866D06B0EE12A,241,modo=registro&login=door&password=-pantufla&nombre=Godofredo&apellidos=Ostapovich+Furnari&email=marlow%40botilleria.com.ec&dni=03291016S&direccion=Calle+Petunias+34+1-E&ciudad=Boada&cp=12480&provincia=Zamora&ntc=4231744159905009&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,DF7FB54EA3B27A3937A4185E5EB4DEED,0,,0,,/tienda1/miembros/salir.jsp
GET,4F15C337FDB661CBFE7909D200E1B43D,0,,0,,/tienda1/imagenes/2.gif
GET,7DDB47ED2827AA8A57FA0CB39B3E8882,0,,0,,/tienda1/imagenes/3.gif
GET,C20BB5D3D9048904F879F7518B4E36EB,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,CEA29E8315DB6C67B32D89E20FCF0E0E,0,,0,,/tienda1/imagenes/logo.gif
GET,167BCDA4B750CC96C1A7C5481B27A9E8,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,18F1D33154CEC2139EDB515191F435DE,0,,0,,/tienda1/index.jsp
GET,2CC0E1DC87F3EB703A8B94FC1AC194FB,0,,0,id=3&nombre=Vino+Rioja&precio=85&cantidad=46&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=85&cantidad=46&B1=A%F1adir+al+carrito
POST,CC8A91DAB68B7A9EACFA1CC63763C68E,67,id=3&nombre=Vino+Rioja&precio=85&cantidad=46&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,50B4A2667009C39DC7B666A625B86513,0,,0,modo=entrar&login=harrell&pwd=garruler%EDa&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=harrell&pwd=garruler%EDa&remember=off&B1=Entrar
POST,A40B7A6197574484ECAB188E83420FCB,65,modo=entrar&login=harrell&pwd=garruler%EDa&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
POST,00CE3FC88BE5294E0C38F59B844F5AB8,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,956E7AEDB8E76142775633C5461EFA49,0,,0,,/tienda1/publico/carrito.jsp
GET,F0EDF53B5E5C8AD00E4F7B41B50C9C75,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,751DEE1FFA23ED01F18ED2A6259884C1,0,,0,modo=insertar&precio=1102&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=1102&B1=Pasar+por+caja
POST,46C81878848A76430A1D21CF0AED2AD4,43,modo=insertar&precio=1102&B1=Pasar+por+caja,0,,/tienda1/publico/pagar.jsp
GET,B7DFB884F05CC6D0DAD244267B0DDA3D,0,,0,,/tienda1/publico/productos.jsp
GET,4855924B1649A82BEC1306AF002191AE,0,,0,modo=registro&login=haralamb&password=PO2546OtO4&nombre=Amancio&apellidos=Daya+Basulto&email=gila-berova%40artforall.mm&dni=06314426Y&direccion=C%2F+Plza.+18%2C+6-E&ciudad=Chimillas&cp=19144&provincia=C%E1ceres&ntc=6002328199807748&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=haralamb&password=PO2546OtO4&nombre=Amancio&apellidos=Daya+Basulto&email=gila-berova%40artforall.mm&dni=06314426Y&direccion=C%2F+Plza.+18%2C+6-E&ciudad=Chimillas&cp=19144&provincia=C%E1ceres&ntc=6002328199807748&B1=Registrar
POST,D46DE9511FF3F2B4825F13CDBED70D74,244,modo=registro&login=haralamb&password=PO2546OtO4&nombre=Amancio&apellidos=Daya+Basulto&email=gila-berova%40artforall.mm&dni=06314426Y&direccion=C%2F+Plza.+18%2C+6-E&ciudad=Chimillas&cp=19144&provincia=C%E1ceres&ntc=6002328199807748&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,BBE3F2BFCAE133F89721F0A559915E26,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
GET,10E8D51E17438DBE11599701F7AF5E72,0,,0,,/tienda1/global/menum.jsp
GET,D7B83D39696F8DBEDB38B403D261BFEF,0,,0,,/tienda1/global/estilos.css
GET,E2D73DB82A1A66BFE38D7EAC619B2C1A,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,2E0B7287C052C8E600917DF1A6737481,0,,0,,/tienda1/miembros/index.jsp
GET,8E89D9B5A1393B19D2BB173EF3DF6B3E,0,,0,modo=registro&login=castrono&password=deSpArPajo&nombre=Lucian&apellidos=Urbon&email=fredman6%40cor-jet.to&dni=34295530T&direccion=Plaza+San+Miguel+132%2C+&ciudad=Pera%2C+La&cp=23690&provincia=Cuenca&ntc=0142716118287558&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=castrono&password=deSpArPajo&nombre=Lucian&apellidos=Urbon&email=fredman6%40cor-jet.to&dni=34295530T&direccion=Plaza+San+Miguel+132%2C+&ciudad=Pera%2C+La&cp=23690&provincia=Cuenca&ntc=0142716118287558&B1=Registrar
POST,3161303E7C880F392D8DD91497803C93,233,modo=registro&login=castrono&password=deSpArPajo&nombre=Lucian&apellidos=Urbon&email=fredman6%40cor-jet.to&dni=34295530T&direccion=Plaza+San+Miguel+132%2C+&ciudad=Pera%2C+La&cp=23690&provincia=Cuenca&ntc=0142716118287558&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,D4D67DF4DE5CEABFA20C2874A06C08EC,0,,0,,/tienda1/miembros/fotos.jsp
GET,C7DBD4AE4BA81D88CCC443D093145794,0,,0,,/tienda1/miembros/salir.jsp
GET,397FB689CA85238BDCBD05DC0A927AE1,0,,0,,/tienda1/imagenes/1.gif
GET,DDCE5EB56AA0404FD6BD1D5AD207ECDB,0,,0,,/tienda1/imagenes/3.gif
GET,2BAE01F306ED4AF1D489BABFF9490F65,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,2D79A0E2AFB543D164AE7B7A23CB5F64,0,,0,,/tienda1/imagenes/logo.gif
GET,6CDB9FDA9D07B21E9D8196216740F9F0,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,3877DAA1BB6C6FDAC04F8329F8EC9998,0,,0,,/tienda1/index.jsp
GET,4EB42004331936F8DCAC1415658EFA5B,0,,0,id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=24&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=24&B1=A%F1adir+al+carrito
POST,B6275D40C03B85B8CC43F340935B16A4,60,modo=entrar&login=terangue&pwd=potrear&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
POST,38E63E23F92AF8547E11C41FB5831F20,4,id=2,0,,/tienda1/publico/caracteristicas.jsp
GET,C4212CE9384EBC4FA908BFEB3FC4EF3F,0,,0,,/tienda1/publico/carrito.jsp
GET,6D22E2747C7D1AAA7D18A12D4E0081C5,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,92C64D6665C0781E34BBB48F3A7CF980,0,,0,,/tienda1/publico/miembros.jsp
GET,C2ACF761AA0E35CB9810C1B2FA312009,0,,0,modo=insertar&precio=5176&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=5176&B1=Pasar+por+caja
GET,9BF448DFAF6197B7730BB80D4339E122,0,,0,,/tienda1/publico/productos.jsp
GET,C2996B39D8B807F4A989716ADF9540A1,0,,0,modo=registro&login=zinkie0&password=9i3a&nombre=Esteban&apellidos=Delvalle+Llers&email=luxford_baumann%40lasiestacreativa.tel&dni=47651101T&direccion=Calle+Espiel+71+&ciudad=Rab%F3s&cp=45634&provincia=Zaragoza&ntc=8349635911694626&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=zinkie0&password=9i3a&nombre=Esteban&apellidos=Delvalle+Llers&email=luxford_baumann%40lasiestacreativa.tel&dni=47651101T&direccion=Calle+Espiel+71+&ciudad=Rab%F3s&cp=45634&provincia=Zaragoza&ntc=8349635911694626&B1=Registrar
POST,862D9B1D46D68B1693B23499DF631E5A,244,modo=registro&login=zinkie0&password=9i3a&nombre=Esteban&apellidos=Delvalle+Llers&email=luxford_baumann%40lasiestacreativa.tel&dni=47651101T&direccion=Calle+Espiel+71+&ciudad=Rab%F3s&cp=45634&provincia=Zaragoza&ntc=8349635911694626&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,2931B2C3594861D2BD86C65381F4F54C,0,,0,,/tienda1/global/creditos.jsp
GET,504533880EBE6E3388D730DA89E0FAB5,0,,0,,/tienda1/global/menum.jsp
GET,AAD76F9B5808951D0D9CED2837E82FAD,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,29530F2FCDE46A8A2AFB930E4BA4C10B,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,A41F926F268D7AE561F668C52BBCB46F,0,,0,,/tienda1/miembros/index.jsp
GET,12C9D4822447F868B34F4AC42AA27201,0,,0,,/tienda1/miembros/fotos.jsp
GET,AD880ABE6B51619D236D159405F42A58,0,,0,,/tienda1/miembros/salir.jsp
GET,A66FD3CBE45ADB6794CC0D4D4AF84454,0,,0,,/tienda1/imagenes/1.gif
GET,E3117395246A533898292DE54E2E28F2,0,,0,,/tienda1/imagenes/2.gif
GET,65D2DC1221F5FB5C4E96E1A5E10026E2,0,,0,,/tienda1/imagenes/logo.gif
GET,A6ABF860ACB2C37AE15C3CD45BF6C967,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,6DCB43D35771554B0228DDBAB5D244FB,0,,0,id=1&nombre=Vino+Rioja&precio=39&cantidad=53&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=1&nombre=Vino+Rioja&precio=39&cantidad=53&B1=A%F1adir+al+carrito
POST,A9A4434E53BC09E735FE2D7C2CA6CEF5,67,id=1&nombre=Vino+Rioja&precio=39&cantidad=53&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,AA183D8E3D8599E7AEB423840279BBC1,0,,0,modo=entrar&login=safaa6&pwd=ilUSivA&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=safaa6&pwd=ilUSivA&remember=on&B1=Entrar
GET,4143E65740F39B1320A55602546051D0,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
POST,22295DFEFBAD0430FD57B6FD281C5A62,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,F61AD32595DCBDF8A01D1F72E31A6012,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,98599EC9D4B07C376B83650AB16A9734,0,,0,,/tienda1/publico/miembros.jsp
GET,11133E38A9B09C4B0A5B4C500433FE71,0,,0,modo=insertar&precio=3014&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=3014&B1=Pasar+por+caja
GET,ED319273B6D6ABD26E4C25FBA0B2328A,0,,0,,/tienda1/publico/productos.jsp
GET,D618D8CF17B03A8A3F42455BD36C7BE8,0,,0,modo=registro&login=maurizio&password=deSAPloMar&nombre=Nuri&apellidos=Forniele+Calmet&email=elwes%40enla.nu&dni=58439631N&direccion=Da+Roseira+S%2FN%2C+7A&ciudad=Pobladura+de+Pelayo+Garc%EDa&cp=16216&provincia=Burgos&ntc=9553145655570533&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=maurizio&password=deSAPloMar&nombre=Nuri&apellidos=Forniele+Calmet&email=elwes%40enla.nu&dni=58439631N&direccion=Da+Roseira+S%2FN%2C+7A&ciudad=Pobladura+de+Pelayo+Garc%EDa&cp=16216&provincia=Burgos&ntc=9553145655570533&B1=Registrar
POST,39F91BB1F62414A4E996D0E74E157445,251,modo=registro&login=maurizio&password=deSAPloMar&nombre=Nuri&apellidos=Forniele+Calmet&email=elwes%40enla.nu&dni=58439631N&direccion=Da+Roseira+S%2FN%2C+7A&ciudad=Pobladura+de+Pelayo+Garc%EDa&cp=16216&provincia=Burgos&ntc=9553145655570533&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,7EA87FE1CA0CA47B4B0598897946E6B5,0,,0,,/tienda1/global/creditos.jsp
GET,CDB2DF4DCB1CD2AFF2776F1E3770F24F,0,,0,,/tienda1/global/menum.jsp
GET,CD77D627094E19DFFACFFC1108CDA7B1,0,,0,,/tienda1/global/estilos.css
GET,7B0157785A2ED1481B4273244792EE8F,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,D8672ED608436CA7EF1A8CEDCF050C83,0,,0,,/tienda1/miembros/index.jsp
GET,A63ED25CEB077AD75D05BA653B8AA463,0,,0,,/tienda1/miembros/fotos.jsp
GET,75288C81CBD4749C3DC250E4CC0169B3,0,,0,,/tienda1/miembros/salir.jsp
GET,64A8CFFAE3DF9E51EBFC236BBA08BC88,0,,0,,/tienda1/imagenes/1.gif
GET,F5AFD84A00B98E8E29C317C39EF7A46D,0,,0,,/tienda1/imagenes/2.gif
GET,FAF9054ED6763FDB3DD730B3B1A53780,0,,0,,/tienda1/imagenes/3.gif
GET,ED6307F4229ECCA5EF3B3FA2B552EFAC,0,,0,,/tienda1/imagenes/logo.gif
GET,3D53ED337ADA7B374C299E8AFB921518,0,,0,,/tienda1/index.jsp
GET,DFB856B2AD1C2D02CEB11DC8BA79486B,0,,0,id=3&nombre=Queso+Manchego&precio=39&cantidad=46&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=39&cantidad=46&B1=A%F1adir+al+carrito
